name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id_old,from_node_id,to_node_id_old,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id
,12927,12927_BA,,,11227,862,9059,595,Suburban_Major Arterial,1,0.51,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.685843,33.227015,0.0 -111.685824,33.234463,0.0</coordinates></LineString>","<LineString><coordinates>-111.685849,33.227015,0.0 -111.685830,33.234463,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12927
,4963,4963_AB,,,161,161,9350,685,Suburban_Centroid Connector,1,0.49,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.677448,33.226869,0.0 -111.668979,33.226740,0.0</coordinates></LineString>","<LineString><coordinates>-111.677448,33.226875,0.0 -111.668979,33.226746,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4963
,4963,4963_BA,,,9350,685,161,161,Suburban_Centroid Connector,1,0.49,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.668979,33.226752,0.0 -111.677448,33.226881,0.0</coordinates></LineString>","<LineString><coordinates>-111.668979,33.226746,0.0 -111.677448,33.226875,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4963
,6124,6124_AB,,,3560,213,9494,699,Suburban_Major Arterial,1,0.51,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.678161,33.234160,0.0 -111.669298,33.234054,0.0</coordinates></LineString>","<LineString><coordinates>-111.678161,33.234166,0.0 -111.669298,33.234060,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6124
,6124,6124_BA,,,9494,699,3560,213,Suburban_Major Arterial,1,0.51,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.669298,33.234066,0.0 -111.678161,33.234172,0.0</coordinates></LineString>","<LineString><coordinates>-111.669298,33.234060,0.0 -111.678161,33.234166,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6124
,4962,4962_AB,,,161,161,3561,214,Suburban_Centroid Connector,1,0.53,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.677454,33.226875,0.0 -111.677734,33.219246,0.0</coordinates></LineString>","<LineString><coordinates>-111.677448,33.226875,0.0 -111.677728,33.219246,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4962
,4962,4962_BA,,,3561,214,161,161,Suburban_Centroid Connector,1,0.53,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.677722,33.219246,0.0 -111.677442,33.226875,0.0</coordinates></LineString>","<LineString><coordinates>-111.677728,33.219246,0.0 -111.677448,33.226875,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4962
,4961,4961_AB,,,161,161,3560,213,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.677442,33.226876,0.0 -111.678155,33.234167,0.0</coordinates></LineString>","<LineString><coordinates>-111.677448,33.226875,0.0 -111.678161,33.234166,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4961
,4961,4961_BA,,,3560,213,161,161,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.678167,33.234165,0.0 -111.677454,33.226874,0.0</coordinates></LineString>","<LineString><coordinates>-111.678161,33.234166,0.0 -111.677448,33.226875,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4961
,4319,4319_AB,,,135,135,9350,685,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.660365,33.226781,0.0 -111.668979,33.226752,0.0</coordinates></LineString>","<LineString><coordinates>-111.660365,33.226775,0.0 -111.668979,33.226746,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4319
,4319,4319_BA,,,9350,685,135,135,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.668979,33.226740,0.0 -111.660365,33.226769,0.0</coordinates></LineString>","<LineString><coordinates>-111.668979,33.226746,0.0 -111.660365,33.226775,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4319
,13217,13217_AB,,,9350,685,9494,699,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.668973,33.226746,0.0 -111.669292,33.234060,0.0</coordinates></LineString>","<LineString><coordinates>-111.668979,33.226746,0.0 -111.669298,33.234060,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13217
,13217,13217_BA,,,9494,699,9350,685,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.669304,33.234060,0.0 -111.668985,33.226746,0.0</coordinates></LineString>","<LineString><coordinates>-111.669298,33.234060,0.0 -111.668979,33.226746,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13217
,13218,13218_AB,,,9350,685,9497,702,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.668985,33.226746,0.0 -111.668979,33.219487,0.0</coordinates></LineString>","<LineString><coordinates>-111.668979,33.226746,0.0 -111.668973,33.219487,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13218
,13218,13218_BA,,,9497,702,9350,685,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.668967,33.219487,0.0 -111.668973,33.226746,0.0</coordinates></LineString>","<LineString><coordinates>-111.668973,33.219487,0.0 -111.668979,33.226746,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13218
,4965,4965_AB,,,162,162,3562,215,Suburban_Centroid Connector,1,0.35,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.696690,33.227656,0.0 -111.702563,33.226353,0.0</coordinates></LineString>","<LineString><coordinates>-111.696689,33.227650,0.0 -111.702562,33.226347,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4965
,4965,4965_BA,,,3562,215,162,162,Suburban_Centroid Connector,1,0.35,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.702561,33.226341,0.0 -111.696688,33.227644,0.0</coordinates></LineString>","<LineString><coordinates>-111.702562,33.226347,0.0 -111.696689,33.227650,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4965
,6127,6127_AB,,,3562,215,9064,599,Suburban_Major Arterial,1,0.52,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.702556,33.226348,0.0 -111.703277,33.233888,0.0</coordinates></LineString>","<LineString><coordinates>-111.702562,33.226347,0.0 -111.703283,33.233887,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6127
,6127,6127_BA,,,9064,599,3562,215,Suburban_Major Arterial,1,0.52,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.703289,33.233886,0.0 -111.702568,33.226346,0.0</coordinates></LineString>","<LineString><coordinates>-111.703283,33.233887,0.0 -111.702562,33.226347,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6127
,4291,4291_AB,,,127,127,3562,215,Suburban_Centroid Connector,1,0.54,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.711898,33.226573,0.0 -111.702562,33.226341,0.0</coordinates></LineString>","<LineString><coordinates>-111.711898,33.226579,0.0 -111.702562,33.226347,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4291
,4291,4291_BA,,,3562,215,127,127,Suburban_Centroid Connector,1,0.54,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.702562,33.226353,0.0 -111.711898,33.226585,0.0</coordinates></LineString>","<LineString><coordinates>-111.702562,33.226347,0.0 -111.711898,33.226579,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4291
,4987,4987_AB,,,168,168,9348,683,Suburban_Centroid Connector,1,0.51,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.694515,33.212007,0.0 -111.694532,33.219448,0.0</coordinates></LineString>","<LineString><coordinates>-111.694521,33.212007,0.0 -111.694538,33.219448,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4987
,4987,4987_BA,,,9348,683,168,168,Suburban_Centroid Connector,1,0.51,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.694544,33.219448,0.0 -111.694527,33.212007,0.0</coordinates></LineString>","<LineString><coordinates>-111.694538,33.219448,0.0 -111.694521,33.212007,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4987
,13215,13215_AB,,,9348,683,9493,698,Suburban_Major Arterial,1,0.51,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.694538,33.219454,0.0 -111.703256,33.219315,0.0</coordinates></LineString>","<LineString><coordinates>-111.694538,33.219448,0.0 -111.703256,33.219309,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13215
,13215,13215_BA,,,9493,698,9348,683,Suburban_Major Arterial,1,0.51,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.703256,33.219303,0.0 -111.694538,33.219442,0.0</coordinates></LineString>","<LineString><coordinates>-111.703256,33.219309,0.0 -111.694538,33.219448,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13215
,6128,6128_AB,,,3562,215,9493,698,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.702568,33.226348,0.0 -111.703262,33.219310,0.0</coordinates></LineString>","<LineString><coordinates>-111.702562,33.226347,0.0 -111.703256,33.219309,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6128
,6128,6128_BA,,,9493,698,3562,215,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.703250,33.219308,0.0 -111.702556,33.226346,0.0</coordinates></LineString>","<LineString><coordinates>-111.703256,33.219309,0.0 -111.702562,33.226347,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6128
,12935,12935_AB,,,9064,599,11016,852,Suburban_Major Arterial,1,0.51,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.703283,33.233881,0.0 -111.694563,33.234190,0.0</coordinates></LineString>","<LineString><coordinates>-111.703283,33.233887,0.0 -111.694563,33.234196,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12935
,12935,12935_BA,,,11016,852,9064,599,Suburban_Major Arterial,1,0.51,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.694563,33.234202,0.0 -111.703283,33.233893,0.0</coordinates></LineString>","<LineString><coordinates>-111.694563,33.234196,0.0 -111.703283,33.233887,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12935
,4966,4966_AB,,,162,162,11016,852,Suburban_Centroid Connector,1,0.47,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.696683,33.227648,0.0 -111.694557,33.234194,0.0</coordinates></LineString>","<LineString><coordinates>-111.696689,33.227650,0.0 -111.694563,33.234196,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4966
,4966,4966_BA,,,11016,852,162,162,Suburban_Centroid Connector,1,0.47,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.694569,33.234198,0.0 -111.696695,33.227652,0.0</coordinates></LineString>","<LineString><coordinates>-111.694563,33.234196,0.0 -111.696689,33.227650,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4966
,4330,4330_AB,,,139,139,9330,670,Suburban_Centroid Connector,1,0.34,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.625174,33.221919,0.0 -111.625763,33.226818,0.0</coordinates></LineString>","<LineString><coordinates>-111.625180,33.221918,0.0 -111.625769,33.226817,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4330
,4330,4330_BA,,,9330,670,139,139,Suburban_Centroid Connector,1,0.34,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.625775,33.226816,0.0 -111.625186,33.221917,0.0</coordinates></LineString>","<LineString><coordinates>-111.625769,33.226817,0.0 -111.625180,33.221918,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4330
,4983,4983_AB,,,167,167,3582,220,Suburban_Centroid Connector,1,0.56,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.643117,33.212245,0.0 -111.633477,33.211586,0.0</coordinates></LineString>","<LineString><coordinates>-111.643117,33.212251,0.0 -111.633477,33.211592,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4983
,4983,4983_BA,,,3582,220,167,167,Suburban_Centroid Connector,1,0.56,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.633477,33.211598,0.0 -111.643117,33.212257,0.0</coordinates></LineString>","<LineString><coordinates>-111.633477,33.211592,0.0 -111.643117,33.212251,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4983
,6155,6155_AB,,,3582,220,9140,633,Suburban_Major Arterial,1,0.45,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.633483,33.211593,0.0 -111.634446,33.205081,0.0</coordinates></LineString>","<LineString><coordinates>-111.633477,33.211592,0.0 -111.634440,33.205080,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6155
,6155,6155_BA,,,9140,633,3582,220,Suburban_Major Arterial,1,0.45,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.634434,33.205079,0.0 -111.633471,33.211591,0.0</coordinates></LineString>","<LineString><coordinates>-111.634440,33.205080,0.0 -111.633477,33.211592,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6155
,6154,6154_AB,,,3582,220,9101,617,Suburban_Major Arterial,1,0.55,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.633471,33.211593,0.0 -111.634525,33.219547,0.0</coordinates></LineString>","<LineString><coordinates>-111.633477,33.211592,0.0 -111.634531,33.219546,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6154
,6154,6154_BA,,,9101,617,3582,220,Suburban_Major Arterial,1,0.55,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.634537,33.219545,0.0 -111.633483,33.211591,0.0</coordinates></LineString>","<LineString><coordinates>-111.634531,33.219546,0.0 -111.633477,33.211592,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,6154
,13196,13196_AB,,,9330,670,22338,1024,Suburban_Collector,1,0.99,2,39,536,43,190,12,,0,"<LineString><coordinates>-111.625769,33.226811,0.0 -111.608688,33.226938,0.0</coordinates></LineString>","<LineString><coordinates>-111.625769,33.226817,0.0 -111.608688,33.226944,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13196
,13196,13196_BA,,,22338,1024,9330,670,Suburban_Collector,1,0.99,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.608688,33.226950,0.0 -111.625769,33.226823,0.0</coordinates></LineString>","<LineString><coordinates>-111.608688,33.226944,0.0 -111.625769,33.226817,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13196
,13195,13195_AB,,,9330,670,9495,700,Suburban_Collector,1,0.51,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.625769,33.226811,0.0 -111.634491,33.226815,0.0</coordinates></LineString>","<LineString><coordinates>-111.625769,33.226817,0.0 -111.634491,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13195
,13195,13195_BA,,,9495,700,9330,670,Suburban_Collector,1,0.51,2,39,536,43,190,12,,0,"<LineString><coordinates>-111.634491,33.226815,0.0 -111.625769,33.226811,0.0</coordinates></LineString>","<LineString><coordinates>-111.634491,33.226821,0.0 -111.625769,33.226817,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13195
,4967,4967_AB,,,163,163,3559,212,Suburban_Centroid Connector,1,0.53,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.643130,33.226821,0.0 -111.642945,33.219174,0.0</coordinates></LineString>","<LineString><coordinates>-111.643124,33.226821,0.0 -111.642939,33.219174,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4967
,4967,4967_BA,,,3559,212,163,163,Suburban_Centroid Connector,1,0.53,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.642933,33.219174,0.0 -111.643118,33.226821,0.0</coordinates></LineString>","<LineString><coordinates>-111.642939,33.219174,0.0 -111.643124,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4967
,12985,12985_AB,,,9101,617,9495,700,Suburban_Major Arterial,1,0.5,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.634525,33.219546,0.0 -111.634485,33.226821,0.0</coordinates></LineString>","<LineString><coordinates>-111.634531,33.219546,0.0 -111.634491,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12985
,12985,12985_BA,,,9495,700,9101,617,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.634497,33.226821,0.0 -111.634537,33.219546,0.0</coordinates></LineString>","<LineString><coordinates>-111.634491,33.226821,0.0 -111.634531,33.219546,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12985
,12987,12987_AB,,,9102,618,9351,686,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.651695,33.219496,0.0 -111.651716,33.226801,0.0</coordinates></LineString>","<LineString><coordinates>-111.651701,33.219496,0.0 -111.651722,33.226801,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12987
,12987,12987_BA,,,9351,686,9102,618,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.651728,33.226801,0.0 -111.651707,33.219496,0.0</coordinates></LineString>","<LineString><coordinates>-111.651722,33.226801,0.0 -111.651701,33.219496,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12987
,4969,4969_AB,,,163,163,9495,700,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.643124,33.226815,0.0 -111.634491,33.226815,0.0</coordinates></LineString>","<LineString><coordinates>-111.643124,33.226821,0.0 -111.634491,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4969
,4969,4969_BA,,,9495,700,163,163,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.634491,33.226815,0.0 -111.643124,33.226815,0.0</coordinates></LineString>","<LineString><coordinates>-111.634491,33.226821,0.0 -111.643124,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4969
,12931,12931_AB,,,9062,597,22209,1008,Suburban_Major Arterial,1,0.47,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.634500,33.234127,0.0 -111.642650,33.234030,0.0</coordinates></LineString>","<LineString><coordinates>-111.634500,33.234121,0.0 -111.642650,33.234024,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12931
,12931,12931_BA,,,22209,1008,9062,597,Suburban_Major Arterial,1,0.47,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.642650,33.234018,0.0 -111.634500,33.234115,0.0</coordinates></LineString>","<LineString><coordinates>-111.642650,33.234024,0.0 -111.634500,33.234121,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12931
,4320,4320_AB,,,135,135,9351,686,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.660365,33.226769,0.0 -111.651722,33.226795,0.0</coordinates></LineString>","<LineString><coordinates>-111.660365,33.226775,0.0 -111.651722,33.226801,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4320
,4320,4320_BA,,,9351,686,135,135,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.651722,33.226807,0.0 -111.660365,33.226781,0.0</coordinates></LineString>","<LineString><coordinates>-111.651722,33.226801,0.0 -111.660365,33.226775,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4320
,4968,4968_AB,,,163,163,9351,686,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.643124,33.226827,0.0 -111.651722,33.226807,0.0</coordinates></LineString>","<LineString><coordinates>-111.643124,33.226821,0.0 -111.651722,33.226801,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4968
,4968,4968_BA,,,9351,686,163,163,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.651722,33.226795,0.0 -111.643124,33.226815,0.0</coordinates></LineString>","<LineString><coordinates>-111.651722,33.226801,0.0 -111.643124,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4968
,12933,12933_AB,,,9063,598,22209,1008,Suburban_Major Arterial,1,0.53,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.651745,33.234090,0.0 -111.642650,33.234018,0.0</coordinates></LineString>","<LineString><coordinates>-111.651745,33.234096,0.0 -111.642650,33.234024,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12933
,12933,12933_BA,,,22209,1008,9063,598,Suburban_Major Arterial,1,0.53,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.642650,33.234030,0.0 -111.651745,33.234102,0.0</coordinates></LineString>","<LineString><coordinates>-111.642650,33.234024,0.0 -111.651745,33.234096,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12933
,12932,12932_AB,,,9063,598,9351,686,Suburban_Collector,1,0.5,1,39,536,43,190,12,,0,"<LineString><coordinates>-111.651751,33.234096,0.0 -111.651728,33.226801,0.0</coordinates></LineString>","<LineString><coordinates>-111.651745,33.234096,0.0 -111.651722,33.226801,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12932
,12932,12932_BA,,,9351,686,9063,598,Suburban_Collector,1,0.5,2,39,536,43,190,12,,0,"<LineString><coordinates>-111.651716,33.226801,0.0 -111.651739,33.234096,0.0</coordinates></LineString>","<LineString><coordinates>-111.651722,33.226801,0.0 -111.651745,33.234096,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12932
,4970,4970_AB,,,163,163,22209,1008,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.643118,33.226821,0.0 -111.642644,33.234024,0.0</coordinates></LineString>","<LineString><coordinates>-111.643124,33.226821,0.0 -111.642650,33.234024,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4970
,4970,4970_BA,,,22209,1008,163,163,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.642656,33.234024,0.0 -111.643130,33.226821,0.0</coordinates></LineString>","<LineString><coordinates>-111.642650,33.234024,0.0 -111.643124,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4970
,12930,12930_AB,,,9062,597,9495,700,Suburban_Major Arterial,1,0.5,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.634506,33.234121,0.0 -111.634497,33.226821,0.0</coordinates></LineString>","<LineString><coordinates>-111.634500,33.234121,0.0 -111.634491,33.226821,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12930
,12930,12930_BA,,,9495,700,9062,597,Suburban_Major Arterial,1,0.5,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.634485,33.226821,0.0 -111.634494,33.234121,0.0</coordinates></LineString>","<LineString><coordinates>-111.634491,33.226821,0.0 -111.634500,33.234121,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12930
,4318,4318_AB,,,135,135,9349,684,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.660371,33.226775,0.0 -111.660353,33.219475,0.0</coordinates></LineString>","<LineString><coordinates>-111.660365,33.226775,0.0 -111.660347,33.219475,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4318
,4318,4318_BA,,,9349,684,135,135,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.660341,33.219475,0.0 -111.660359,33.226775,0.0</coordinates></LineString>","<LineString><coordinates>-111.660347,33.219475,0.0 -111.660365,33.226775,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4318
,13216,13216_AB,,,9349,684,9497,702,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.660347,33.219481,0.0 -111.668973,33.219493,0.0</coordinates></LineString>","<LineString><coordinates>-111.660347,33.219475,0.0 -111.668973,33.219487,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13216
,13216,13216_BA,,,9497,702,9349,684,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.668973,33.219481,0.0 -111.660347,33.219469,0.0</coordinates></LineString>","<LineString><coordinates>-111.668973,33.219487,0.0 -111.660347,33.219475,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,13216
,12928,12928_AB,,,9061,596,9063,598,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.660360,33.234064,0.0 -111.651745,33.234090,0.0</coordinates></LineString>","<LineString><coordinates>-111.660360,33.234070,0.0 -111.651745,33.234096,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12928
,12928,12928_BA,,,9063,598,9061,596,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.651745,33.234102,0.0 -111.660360,33.234076,0.0</coordinates></LineString>","<LineString><coordinates>-111.651745,33.234096,0.0 -111.660360,33.234070,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12928
,4317,4317_AB,,,135,135,9061,596,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.660359,33.226775,0.0 -111.660354,33.234070,0.0</coordinates></LineString>","<LineString><coordinates>-111.660365,33.226775,0.0 -111.660360,33.234070,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4317
,4317,4317_BA,,,9061,596,135,135,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.660366,33.234070,0.0 -111.660371,33.226775,0.0</coordinates></LineString>","<LineString><coordinates>-111.660360,33.234070,0.0 -111.660365,33.226775,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4317
,4294,4294_AB,,,127,127,22318,1013,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.711892,33.226579,0.0 -111.711875,33.233885,0.0</coordinates></LineString>","<LineString><coordinates>-111.711898,33.226579,0.0 -111.711881,33.233885,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4294
,4294,4294_BA,,,22318,1013,127,127,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.711887,33.233885,0.0 -111.711904,33.226579,0.0</coordinates></LineString>","<LineString><coordinates>-111.711881,33.233885,0.0 -111.711898,33.226579,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4294
,12937,12937_AB,,,9065,600,10738,845,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.720527,33.233871,0.0 -111.720511,33.226648,0.0</coordinates></LineString>","<LineString><coordinates>-111.720521,33.233871,0.0 -111.720505,33.226648,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12937
,12937,12937_BA,,,10738,845,9065,600,Suburban_Major Arterial,1,0.5,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.720499,33.226648,0.0 -111.720515,33.233871,0.0</coordinates></LineString>","<LineString><coordinates>-111.720505,33.226648,0.0 -111.720521,33.233871,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12937
