id,name,node_id_old,node_id,QEM_reference_node_id,control_type,control_type_name,x,y,geometry
144,,10618,740,0,1,no_control,-111.892876,33.334738,"<Point><coordinates>-111.892876,33.334738</coordinates></Point>"
295,,10619,741,0,0,unknown_control,-111.89306,33.332004,"<Point><coordinates>-111.893060,33.332004</coordinates></Point>"
291,,10620,742,0,0,unknown_control,-111.893587,33.331965,"<Point><coordinates>-111.893587,33.331965</coordinates></Point>"
285,,10621,743,0,1,no_control,-111.894135,33.327639,"<Point><coordinates>-111.894135,33.327639</coordinates></Point>"
290,,10622,744,0,1,no_control,-111.893045,33.32762,"<Point><coordinates>-111.893045,33.327620</coordinates></Point>"
281,,10623,745,0,0,unknown_control,-111.89352,33.324399,"<Point><coordinates>-111.893520,33.324399</coordinates></Point>"
279,,10624,746,0,0,unknown_control,-111.893821,33.324522,"<Point><coordinates>-111.893821,33.324522</coordinates></Point>"
359,,10626,747,0,1,no_control,-111.8947,33.320521,"<Point><coordinates>-111.894700,33.320521</coordinates></Point>"
283,,10627,748,0,0,unknown_control,-111.893445,33.324267,"<Point><coordinates>-111.893445,33.324267</coordinates></Point>"
278,,10628,749,0,1,no_control,-111.893132,33.320331,"<Point><coordinates>-111.893132,33.320331</coordinates></Point>"
357,,10629,750,0,1,no_control,-111.8947,33.320309,"<Point><coordinates>-111.894700,33.320309</coordinates></Point>"
355,,10630,751,0,0,unknown_control,-111.894573,33.315711,"<Point><coordinates>-111.894573,33.315711</coordinates></Point>"
276,,10631,752,0,1,no_control,-111.893351,33.320238,"<Point><coordinates>-111.893351,33.320238</coordinates></Point>"
370,,10632,753,0,0,unknown_control,-111.894236,33.315582,"<Point><coordinates>-111.894236,33.315582</coordinates></Point>"
354,,10633,754,0,0,unknown_control,-111.894531,33.315579,"<Point><coordinates>-111.894531,33.315579</coordinates></Point>"
367,,10634,755,0,1,no_control,-111.89334,33.313075,"<Point><coordinates>-111.893340,33.313075</coordinates></Point>"
352,,10635,756,0,1,no_control,-111.895209,33.313001,"<Point><coordinates>-111.895209,33.313001</coordinates></Point>"
351,,10636,757,0,0,unknown_control,-111.894581,33.312014,"<Point><coordinates>-111.894581,33.312014</coordinates></Point>"
363,,10637,758,0,0,unknown_control,-111.894165,33.310739,"<Point><coordinates>-111.894165,33.310739</coordinates></Point>"
362,,10638,759,0,0,unknown_control,-111.894048,33.310602,"<Point><coordinates>-111.894048,33.310602</coordinates></Point>"
345,,10639,760,0,0,unknown_control,-111.895512,33.306037,"<Point><coordinates>-111.895512,33.306037</coordinates></Point>"
349,,10640,761,0,0,unknown_control,-111.893686,33.305855,"<Point><coordinates>-111.893686,33.305855</coordinates></Point>"
343,,10641,762,0,0,unknown_control,-111.895453,33.305756,"<Point><coordinates>-111.895453,33.305756</coordinates></Point>"
481,,10646,763,0,1,no_control,-111.772843,33.299417,"<Point><coordinates>-111.772843,33.299417</coordinates></Point>"
531,,10648,764,0,1,no_control,-111.885129,33.298603,"<Point><coordinates>-111.885129,33.298603</coordinates></Point>"
526,,10650,765,0,1,no_control,-111.893543,33.298563,"<Point><coordinates>-111.893543,33.298563</coordinates></Point>"
548,,10651,766,0,1,no_control,-111.895079,33.298487,"<Point><coordinates>-111.895079,33.298487</coordinates></Point>"
549,,10653,767,0,0,unknown_control,-111.894463,33.297456,"<Point><coordinates>-111.894463,33.297456</coordinates></Point>"
524,,10654,768,0,0,unknown_control,-111.893737,33.297178,"<Point><coordinates>-111.893737,33.297178</coordinates></Point>"
585,,10655,769,0,0,unknown_control,-111.972073,33.296918,"<Point><coordinates>-111.972073,33.296918</coordinates></Point>"
581,,10656,770,0,0,unknown_control,-111.972511,33.296918,"<Point><coordinates>-111.972511,33.296918</coordinates></Point>"
520,,10657,771,0,0,unknown_control,-111.893875,33.294136,"<Point><coordinates>-111.893875,33.294136</coordinates></Point>"
579,,10658,772,0,0,unknown_control,-111.972681,33.295829,"<Point><coordinates>-111.972681,33.295829</coordinates></Point>"
518,,10659,773,0,0,unknown_control,-111.894128,33.292695,"<Point><coordinates>-111.894128,33.292695</coordinates></Point>"
521,,10660,774,0,0,unknown_control,-111.893666,33.293984,"<Point><coordinates>-111.893666,33.293984</coordinates></Point>"
582,,10661,775,0,0,unknown_control,-111.971882,33.295879,"<Point><coordinates>-111.971882,33.295879</coordinates></Point>"
517,,10662,776,0,0,unknown_control,-111.894072,33.292564,"<Point><coordinates>-111.894072,33.292564</coordinates></Point>"
544,,10663,777,0,0,unknown_control,-111.895633,33.292531,"<Point><coordinates>-111.895633,33.292531</coordinates></Point>"
523,,10664,778,0,0,unknown_control,-111.891061,33.292467,"<Point><coordinates>-111.891061,33.292467</coordinates></Point>"
711,,10666,779,0,0,unknown_control,-111.887017,33.290388,"<Point><coordinates>-111.887017,33.290388</coordinates></Point>"
516,,10667,780,0,0,unknown_control,-111.894098,33.292297,"<Point><coordinates>-111.894098,33.292297</coordinates></Point>"
515,,10669,781,0,1,no_control,-111.885131,33.291325,"<Point><coordinates>-111.885131,33.291325</coordinates></Point>"
513,,10670,782,0,0,unknown_control,-111.891097,33.292206,"<Point><coordinates>-111.891097,33.292206</coordinates></Point>"
543,,10671,783,0,0,unknown_control,-111.895669,33.29233,"<Point><coordinates>-111.895669,33.292330</coordinates></Point>"
512,,10672,784,0,0,unknown_control,-111.891153,33.292011,"<Point><coordinates>-111.891153,33.292011</coordinates></Point>"
708,,10673,785,0,0,unknown_control,-111.891945,33.290158,"<Point><coordinates>-111.891945,33.290158</coordinates></Point>"
596,,10674,786,0,0,unknown_control,-111.964675,33.295423,"<Point><coordinates>-111.964675,33.295423</coordinates></Point>"
584,,10675,787,0,0,unknown_control,-111.96896,33.295534,"<Point><coordinates>-111.968960,33.295534</coordinates></Point>"
595,,10676,788,0,0,unknown_control,-111.96477,33.295038,"<Point><coordinates>-111.964770,33.295038</coordinates></Point>"
539,,10677,789,0,1,no_control,-111.911083,33.293038,"<Point><coordinates>-111.911083,33.293038</coordinates></Point>"
583,,10678,790,0,0,unknown_control,-111.968878,33.295287,"<Point><coordinates>-111.968878,33.295287</coordinates></Point>"
710,,10679,791,0,0,unknown_control,-111.891641,33.29012,"<Point><coordinates>-111.891641,33.290120</coordinates></Point>"
563,,10681,792,0,0,unknown_control,-111.945676,33.293051,"<Point><coordinates>-111.945676,33.293051</coordinates></Point>"
555,,10682,793,0,0,unknown_control,-111.91341,33.292019,"<Point><coordinates>-111.913410,33.292019</coordinates></Point>"
541,,10683,794,0,1,no_control,-111.903635,33.292919,"<Point><coordinates>-111.903635,33.292919</coordinates></Point>"
552,,10684,795,0,0,unknown_control,-111.924639,33.291939,"<Point><coordinates>-111.924639,33.291939</coordinates></Point>"
554,,10685,796,0,0,unknown_control,-111.913581,33.291889,"<Point><coordinates>-111.913581,33.291889</coordinates></Point>"
536,,10686,797,0,0,unknown_control,-111.903684,33.290476,"<Point><coordinates>-111.903684,33.290476</coordinates></Point>"
576,,10687,798,0,0,unknown_control,-111.947882,33.292334,"<Point><coordinates>-111.947882,33.292334</coordinates></Point>"
565,,10688,799,0,0,unknown_control,-111.945496,33.293013,"<Point><coordinates>-111.945496,33.293013</coordinates></Point>"
551,,10689,800,0,0,unknown_control,-111.924623,33.291631,"<Point><coordinates>-111.924623,33.291631</coordinates></Point>"
553,,10690,801,0,0,unknown_control,-111.913633,33.291502,"<Point><coordinates>-111.913633,33.291502</coordinates></Point>"
569,,10691,802,0,0,unknown_control,-111.931773,33.291987,"<Point><coordinates>-111.931773,33.291987</coordinates></Point>"
533,,10693,803,0,0,unknown_control,-111.911365,33.290721,"<Point><coordinates>-111.911365,33.290721</coordinates></Point>"
573,,10694,804,0,0,unknown_control,-111.947944,33.29227,"<Point><coordinates>-111.947944,33.292270</coordinates></Point>"
568,,10695,805,0,0,unknown_control,-111.931783,33.291658,"<Point><coordinates>-111.931783,33.291658</coordinates></Point>"
666,,10696,806,0,0,unknown_control,-111.841529,33.288475,"<Point><coordinates>-111.841529,33.288475</coordinates></Point>"
562,,10697,807,0,0,unknown_control,-111.942576,33.291977,"<Point><coordinates>-111.942576,33.291977</coordinates></Point>"
572,,10698,808,0,0,unknown_control,-111.947898,33.29185,"<Point><coordinates>-111.947898,33.291850</coordinates></Point>"
679,,10699,809,0,0,unknown_control,-111.858877,33.288583,"<Point><coordinates>-111.858877,33.288583</coordinates></Point>"
561,,10700,810,0,0,unknown_control,-111.942593,33.29162,"<Point><coordinates>-111.942593,33.291620</coordinates></Point>"
535,,10702,811,0,0,unknown_control,-111.911031,33.290658,"<Point><coordinates>-111.911031,33.290658</coordinates></Point>"
691,,10703,812,0,0,unknown_control,-111.844082,33.287798,"<Point><coordinates>-111.844082,33.287798</coordinates></Point>"
697,,10704,813,0,0,unknown_control,-111.875613,33.288406,"<Point><coordinates>-111.875613,33.288406</coordinates></Point>"
681,,10705,814,0,0,unknown_control,-111.858409,33.288426,"<Point><coordinates>-111.858409,33.288426</coordinates></Point>"
557,,10706,815,0,0,unknown_control,-111.945885,33.291138,"<Point><coordinates>-111.945885,33.291138</coordinates></Point>"
560,,10707,816,0,0,unknown_control,-111.942606,33.291505,"<Point><coordinates>-111.942606,33.291505</coordinates></Point>"
705,,10708,817,0,0,unknown_control,-111.862326,33.287939,"<Point><coordinates>-111.862326,33.287939</coordinates></Point>"
690,,10709,818,0,0,unknown_control,-111.844236,33.287735,"<Point><coordinates>-111.844236,33.287735</coordinates></Point>"
684,,10710,819,0,0,unknown_control,-111.855706,33.287691,"<Point><coordinates>-111.855706,33.287691</coordinates></Point>"
715,,10711,820,0,0,unknown_control,-111.879553,33.28789,"<Point><coordinates>-111.879553,33.287890</coordinates></Point>"
559,,10712,821,0,1,no_control,-111.945512,33.291048,"<Point><coordinates>-111.945512,33.291048</coordinates></Point>"
704,,10713,822,0,0,unknown_control,-111.862723,33.287744,"<Point><coordinates>-111.862723,33.287744</coordinates></Point>"
700,,10714,823,0,0,unknown_control,-111.872576,33.287759,"<Point><coordinates>-111.872576,33.287759</coordinates></Point>"
689,,10715,824,0,0,unknown_control,-111.844263,33.287147,"<Point><coordinates>-111.844263,33.287147</coordinates></Point>"
683,,10716,825,0,0,unknown_control,-111.85573,33.287164,"<Point><coordinates>-111.855730,33.287164</coordinates></Point>"
703,,10717,826,0,0,unknown_control,-111.862769,33.287194,"<Point><coordinates>-111.862769,33.287194</coordinates></Point>"
699,,10718,827,0,0,unknown_control,-111.872622,33.287207,"<Point><coordinates>-111.872622,33.287207</coordinates></Point>"
714,,10719,828,0,0,unknown_control,-111.879524,33.287343,"<Point><coordinates>-111.879524,33.287343</coordinates></Point>"
661,,10720,829,0,0,unknown_control,-111.84159,33.286532,"<Point><coordinates>-111.841590,33.286532</coordinates></Point>"
676,,10721,830,0,0,unknown_control,-111.859179,33.286588,"<Point><coordinates>-111.859179,33.286588</coordinates></Point>"
682,,10722,831,0,0,unknown_control,-111.856103,33.287046,"<Point><coordinates>-111.856103,33.287046</coordinates></Point>"
698,,10723,832,0,0,unknown_control,-111.873143,33.287075,"<Point><coordinates>-111.873143,33.287075</coordinates></Point>"
663,,10724,833,0,0,unknown_control,-111.8414,33.286502,"<Point><coordinates>-111.841400,33.286502</coordinates></Point>"
578,,10725,834,0,0,unknown_control,-111.971156,33.291597,"<Point><coordinates>-111.971156,33.291597</coordinates></Point>"
678,,10726,835,0,0,unknown_control,-111.858878,33.286569,"<Point><coordinates>-111.858878,33.286569</coordinates></Point>"
577,,10727,836,0,0,unknown_control,-111.971893,33.291597,"<Point><coordinates>-111.971893,33.291597</coordinates></Point>"
694,,10728,837,0,0,unknown_control,-111.876225,33.286543,"<Point><coordinates>-111.876225,33.286543</coordinates></Point>"
804,,10729,838,0,0,unknown_control,-111.880886,33.26161,"<Point><coordinates>-111.880886,33.261610</coordinates></Point>"
898,,10731,839,0,0,unknown_control,-111.888271,33.258187,"<Point><coordinates>-111.888271,33.258187</coordinates></Point>"
892,,10733,840,0,1,no_control,-111.884169,33.256205,"<Point><coordinates>-111.884169,33.256205</coordinates></Point>"
891,,10734,841,0,1,no_control,-111.88388,33.250562,"<Point><coordinates>-111.883880,33.250562</coordinates></Point>"
893,,10735,842,0,1,no_control,-111.870794,33.247699,"<Point><coordinates>-111.870794,33.247699</coordinates></Point>"
958,,10736,843,0,0,unknown_control,-111.875574,33.245807,"<Point><coordinates>-111.875574,33.245807</coordinates></Point>"
957,,10737,844,0,1,no_control,-111.875946,33.239857,"<Point><coordinates>-111.875946,33.239857</coordinates></Point>"
1001,,10738,845,0,1,no_control,-111.720505,33.226648,"<Point><coordinates>-111.720505,33.226648</coordinates></Point>"
762,,10739,846,0,0,unknown_control,-111.582531,33.219714,"<Point><coordinates>-111.582531,33.219714</coordinates></Point>"
1005,,10740,847,0,1,no_control,-111.738045,33.219273,"<Point><coordinates>-111.738045,33.219273</coordinates></Point>"
13,,10991,848,0,0,unknown_control,-111.718096,33.379288,"<Point><coordinates>-111.718096,33.379288</coordinates></Point>"
780,,11007,849,0,1,no_control,-111.60908,33.277541,"<Point><coordinates>-111.609080,33.277541</coordinates></Point>"
752,,11012,850,0,0,unknown_control,-111.646495,33.263094,"<Point><coordinates>-111.646495,33.263094</coordinates></Point>"
845,,11015,851,0,1,no_control,-111.694323,33.248823,"<Point><coordinates>-111.694323,33.248823</coordinates></Point>"
901,,11016,852,0,1,no_control,-111.694563,33.234196,"<Point><coordinates>-111.694563,33.234196</coordinates></Point>"
480,,11183,853,0,1,no_control,-111.764124,33.292098,"<Point><coordinates>-111.764124,33.292098</coordinates></Point>"
733,,11184,854,0,1,no_control,-111.76395,33.277633,"<Point><coordinates>-111.763950,33.277633</coordinates></Point>"
878,,11185,855,0,0,unknown_control,-111.781327,33.24845,"<Point><coordinates>-111.781327,33.248450</coordinates></Point>"
942,,11186,856,0,1,no_control,-111.781121,33.233724,"<Point><coordinates>-111.781121,33.233724</coordinates></Point>"
1022,,11187,857,0,1,no_control,-111.781359,33.219201,"<Point><coordinates>-111.781359,33.219201</coordinates></Point>"
823,,11188,858,0,0,unknown_control,-111.729338,33.263164,"<Point><coordinates>-111.729338,33.263164</coordinates></Point>"
36,,11200,859,0,1,no_control,-111.709536,33.37929,"<Point><coordinates>-111.709536,33.379290</coordinates></Point>"
755,,11225,860,0,1,no_control,-111.65213,33.277879,"<Point><coordinates>-111.652130,33.277879</coordinates></Point>"
1021,,11226,861,0,1,no_control,-111.789327,33.226457,"<Point><coordinates>-111.789327,33.226457</coordinates></Point>"
977,,11227,862,0,1,no_control,-111.685849,33.227015,"<Point><coordinates>-111.685849,33.227015</coordinates></Point>"
783,,11265,863,0,1,no_control,-111.60035,33.27747,"<Point><coordinates>-111.600350,33.277470</coordinates></Point>"
234,,11458,864,0,0,unknown_control,-111.721394,33.329769,"<Point><coordinates>-111.721394,33.329769</coordinates></Point>"
233,,11460,865,0,0,unknown_control,-111.721201,33.329642,"<Point><coordinates>-111.721201,33.329642</coordinates></Point>"
228,,11463,866,0,0,unknown_control,-111.686862,33.329839,"<Point><coordinates>-111.686862,33.329839</coordinates></Point>"
224,,11464,867,0,0,unknown_control,-111.689333,33.328832,"<Point><coordinates>-111.689333,33.328832</coordinates></Point>"
220,,11467,868,0,0,unknown_control,-111.701275,33.328458,"<Point><coordinates>-111.701275,33.328458</coordinates></Point>"
238,,11469,869,0,0,unknown_control,-111.712115,33.328545,"<Point><coordinates>-111.712115,33.328545</coordinates></Point>"
232,,11470,870,0,0,unknown_control,-111.718866,33.328567,"<Point><coordinates>-111.718866,33.328567</coordinates></Point>"
243,,11471,871,0,0,unknown_control,-111.72414,33.328407,"<Point><coordinates>-111.724140,33.328407</coordinates></Point>"
336,,11472,872,0,0,unknown_control,-111.734958,33.325307,"<Point><coordinates>-111.734958,33.325307</coordinates></Point>"
223,,11476,873,0,0,unknown_control,-111.689253,33.328381,"<Point><coordinates>-111.689253,33.328381</coordinates></Point>"
221,,11478,874,0,0,unknown_control,-111.701197,33.328142,"<Point><coordinates>-111.701197,33.328142</coordinates></Point>"
237,,11479,875,0,0,unknown_control,-111.712089,33.328251,"<Point><coordinates>-111.712089,33.328251</coordinates></Point>"
231,,11480,876,0,0,unknown_control,-111.718948,33.328185,"<Point><coordinates>-111.718948,33.328185</coordinates></Point>"
242,,11481,877,0,0,unknown_control,-111.72406,33.327978,"<Point><coordinates>-111.724060,33.327978</coordinates></Point>"
333,,11482,878,0,0,unknown_control,-111.73469,33.32496,"<Point><coordinates>-111.734690,33.324960</coordinates></Point>"
230,,11484,879,0,0,unknown_control,-111.719165,33.328009,"<Point><coordinates>-111.719165,33.328009</coordinates></Point>"
319,,11486,880,0,0,unknown_control,-111.68745,33.327738,"<Point><coordinates>-111.687450,33.327738</coordinates></Point>"
309,,11488,881,0,0,unknown_control,-111.721593,33.327197,"<Point><coordinates>-111.721593,33.327197</coordinates></Point>"
321,,11489,882,0,0,unknown_control,-111.687002,33.327555,"<Point><coordinates>-111.687002,33.327555</coordinates></Point>"
331,,11492,883,0,0,unknown_control,-111.738264,33.320551,"<Point><coordinates>-111.738264,33.320551</coordinates></Point>"
332,,11494,884,0,0,unknown_control,-111.73793,33.320488,"<Point><coordinates>-111.737930,33.320488</coordinates></Point>"
395,,11497,885,0,0,unknown_control,-111.739552,33.30719,"<Point><coordinates>-111.739552,33.307190</coordinates></Point>"
328,,11498,886,0,0,unknown_control,-111.738531,33.30679,"<Point><coordinates>-111.738531,33.306790</coordinates></Point>"
326,,11499,887,0,0,unknown_control,-111.738559,33.30621,"<Point><coordinates>-111.738559,33.306210</coordinates></Point>"
529,,11503,888,0,0,unknown_control,-111.894057,33.300754,"<Point><coordinates>-111.894057,33.300754</coordinates></Point>"
550,,11504,889,0,0,unknown_control,-111.894486,33.300504,"<Point><coordinates>-111.894486,33.300504</coordinates></Point>"
530,,11505,890,0,0,unknown_control,-111.89389,33.300592,"<Point><coordinates>-111.893890,33.300592</coordinates></Point>"
547,,11506,891,0,0,unknown_control,-111.894791,33.297456,"<Point><coordinates>-111.894791,33.297456</coordinates></Point>"
580,,11509,892,0,0,unknown_control,-111.972769,33.295903,"<Point><coordinates>-111.972769,33.295903</coordinates></Point>"
474,,11562,893,0,0,unknown_control,-111.752193,33.2897,"<Point><coordinates>-111.752193,33.289700</coordinates></Point>"
471,,11563,894,0,0,unknown_control,-111.754928,33.290028,"<Point><coordinates>-111.754928,33.290028</coordinates></Point>"
473,,11569,895,0,0,unknown_control,-111.752194,33.289222,"<Point><coordinates>-111.752194,33.289222</coordinates></Point>"
631,,11570,896,0,0,unknown_control,-111.759196,33.288244,"<Point><coordinates>-111.759196,33.288244</coordinates></Point>"
632,,11571,897,0,0,unknown_control,-111.758947,33.28851,"<Point><coordinates>-111.758947,33.288510</coordinates></Point>"
668,,11572,898,0,0,unknown_control,-111.839086,33.287146,"<Point><coordinates>-111.839086,33.287146</coordinates></Point>"
472,,11573,899,0,0,unknown_control,-111.752401,33.288991,"<Point><coordinates>-111.752401,33.288991</coordinates></Point>"
630,,11574,900,0,0,unknown_control,-111.759242,33.287802,"<Point><coordinates>-111.759242,33.287802</coordinates></Point>"
667,,11575,901,0,0,unknown_control,-111.839194,33.287066,"<Point><coordinates>-111.839194,33.287066</coordinates></Point>"
467,,11576,902,0,0,unknown_control,-111.755847,33.287204,"<Point><coordinates>-111.755847,33.287204</coordinates></Point>"
619,,11577,903,0,0,unknown_control,-111.789655,33.284604,"<Point><coordinates>-111.789655,33.284604</coordinates></Point>"
646,,11578,904,0,0,unknown_control,-111.791506,33.28351,"<Point><coordinates>-111.791506,33.283510</coordinates></Point>"
620,,11579,905,0,0,unknown_control,-111.789351,33.284348,"<Point><coordinates>-111.789351,33.284348</coordinates></Point>"
629,,11580,906,0,0,unknown_control,-111.769191,33.283469,"<Point><coordinates>-111.769191,33.283469</coordinates></Point>"
625,,11581,907,0,0,unknown_control,-111.787716,33.283352,"<Point><coordinates>-111.787716,33.283352</coordinates></Point>"
645,,11582,908,0,0,unknown_control,-111.791702,33.283328,"<Point><coordinates>-111.791702,33.283328</coordinates></Point>"
639,,11583,909,0,0,unknown_control,-111.804765,33.28333,"<Point><coordinates>-111.804765,33.283330</coordinates></Point>"
636,,11584,910,0,0,unknown_control,-111.80661,33.284016,"<Point><coordinates>-111.806610,33.284016</coordinates></Point>"
659,,11585,911,0,0,unknown_control,-111.809284,33.283361,"<Point><coordinates>-111.809284,33.283361</coordinates></Point>"
660,,11586,912,0,0,unknown_control,-111.809134,33.283545,"<Point><coordinates>-111.809134,33.283545</coordinates></Point>"
656,,11588,913,0,0,unknown_control,-111.820656,33.283368,"<Point><coordinates>-111.820656,33.283368</coordinates></Point>"
650,,11589,914,0,0,unknown_control,-111.823973,33.283997,"<Point><coordinates>-111.823973,33.283997</coordinates></Point>"
671,,11590,915,0,0,unknown_control,-111.826991,33.283425,"<Point><coordinates>-111.826991,33.283425</coordinates></Point>"
672,,11591,916,0,0,unknown_control,-111.826768,33.283592,"<Point><coordinates>-111.826768,33.283592</coordinates></Point>"
628,,11592,917,0,0,unknown_control,-111.769009,33.282952,"<Point><coordinates>-111.769009,33.282952</coordinates></Point>"
624,,11593,918,0,0,unknown_control,-111.787701,33.282882,"<Point><coordinates>-111.787701,33.282882</coordinates></Point>"
644,,11594,919,0,0,unknown_control,-111.791722,33.282944,"<Point><coordinates>-111.791722,33.282944</coordinates></Point>"
638,,11595,920,0,0,unknown_control,-111.804743,33.282838,"<Point><coordinates>-111.804743,33.282838</coordinates></Point>"
658,,11596,921,0,0,unknown_control,-111.809396,33.282834,"<Point><coordinates>-111.809396,33.282834</coordinates></Point>"
655,,11598,922,0,0,unknown_control,-111.820617,33.282879,"<Point><coordinates>-111.820617,33.282879</coordinates></Point>"
670,,11599,923,0,0,unknown_control,-111.826972,33.282867,"<Point><coordinates>-111.826972,33.282867</coordinates></Point>"
623,,11600,924,0,0,unknown_control,-111.787681,33.282766,"<Point><coordinates>-111.787681,33.282766</coordinates></Point>"
616,,11601,925,0,0,unknown_control,-111.790117,33.28203,"<Point><coordinates>-111.790117,33.282030</coordinates></Point>"
633,,11602,926,0,0,unknown_control,-111.807309,33.282301,"<Point><coordinates>-111.807309,33.282301</coordinates></Point>"
647,,11603,927,0,0,unknown_control,-111.824699,33.281884,"<Point><coordinates>-111.824699,33.281884</coordinates></Point>"
637,,11604,928,0,0,unknown_control,-111.805201,33.282709,"<Point><coordinates>-111.805201,33.282709</coordinates></Point>"
651,,11605,929,0,0,unknown_control,-111.821079,33.282744,"<Point><coordinates>-111.821079,33.282744</coordinates></Point>"
635,,11606,930,0,0,unknown_control,-111.806917,33.282136,"<Point><coordinates>-111.806917,33.282136</coordinates></Point>"
649,,11607,931,0,0,unknown_control,-111.824257,33.281749,"<Point><coordinates>-111.824257,33.281749</coordinates></Point>"
227,,11724,932,0,0,unknown_control,-111.687019,33.329985,"<Point><coordinates>-111.687019,33.329985</coordinates></Point>"
308,,11725,933,0,0,unknown_control,-111.721292,33.327103,"<Point><coordinates>-111.721292,33.327103</coordinates></Point>"
468,,11727,934,0,0,unknown_control,-111.755478,33.290152,"<Point><coordinates>-111.755478,33.290152</coordinates></Point>"
618,,11728,935,0,0,unknown_control,-111.789682,33.281864,"<Point><coordinates>-111.789682,33.281864</coordinates></Point>"
640,,11729,936,0,0,unknown_control,-111.80698,33.284291,"<Point><coordinates>-111.806980,33.284291</coordinates></Point>"
652,,11730,937,0,0,unknown_control,-111.824274,33.284198,"<Point><coordinates>-111.824274,33.284198</coordinates></Point>"
669,,11731,938,0,0,unknown_control,-111.839017,33.287646,"<Point><coordinates>-111.839017,33.287646</coordinates></Point>"
665,,11732,939,0,0,unknown_control,-111.841379,33.288247,"<Point><coordinates>-111.841379,33.288247</coordinates></Point>"
695,,11733,940,0,0,unknown_control,-111.876179,33.288579,"<Point><coordinates>-111.876179,33.288579</coordinates></Point>"
525,,11796,941,0,0,unknown_control,-111.893541,33.297236,"<Point><coordinates>-111.893541,33.297236</coordinates></Point>"
545,,11797,942,0,0,unknown_control,-111.895053,33.297324,"<Point><coordinates>-111.895053,33.297324</coordinates></Point>"
5,,12380,943,0,0,unknown_control,-111.727269,33.386613,"<Point><coordinates>-111.727269,33.386613</coordinates></Point>"
4,,12381,944,0,0,unknown_control,-111.727266,33.386566,"<Point><coordinates>-111.727266,33.386566</coordinates></Point>"
3,,12382,945,0,0,unknown_control,-111.727266,33.386489,"<Point><coordinates>-111.727266,33.386489</coordinates></Point>"
2,,12383,946,0,0,unknown_control,-111.727266,33.386445,"<Point><coordinates>-111.727266,33.386445</coordinates></Point>"
8,,12665,947,0,0,unknown_control,-111.724576,33.386576,"<Point><coordinates>-111.724576,33.386576</coordinates></Point>"
11,,12666,948,0,0,unknown_control,-111.722666,33.386542,"<Point><coordinates>-111.722666,33.386542</coordinates></Point>"
177,,12700,949,0,0,unknown_control,-111.893993,33.356613,"<Point><coordinates>-111.893993,33.356613</coordinates></Point>"
174,,12701,950,0,0,unknown_control,-111.894478,33.356633,"<Point><coordinates>-111.894478,33.356633</coordinates></Point>"
176,,12702,951,0,0,unknown_control,-111.89416,33.356632,"<Point><coordinates>-111.894160,33.356632</coordinates></Point>"
175,,12703,952,0,0,unknown_control,-111.894281,33.356619,"<Point><coordinates>-111.894281,33.356619</coordinates></Point>"
171,,12704,953,0,0,unknown_control,-111.893513,33.352183,"<Point><coordinates>-111.893513,33.352183</coordinates></Point>"
170,,12705,954,0,0,unknown_control,-111.893798,33.352163,"<Point><coordinates>-111.893798,33.352163</coordinates></Point>"
162,,12706,955,0,0,unknown_control,-111.893511,33.346342,"<Point><coordinates>-111.893511,33.346342</coordinates></Point>"
161,,12707,956,0,0,unknown_control,-111.893688,33.346342,"<Point><coordinates>-111.893688,33.346342</coordinates></Point>"
157,,12708,957,0,0,unknown_control,-111.893041,33.342137,"<Point><coordinates>-111.893041,33.342137</coordinates></Point>"
154,,12709,958,0,0,unknown_control,-111.893696,33.342129,"<Point><coordinates>-111.893696,33.342129</coordinates></Point>"
156,,12710,959,0,0,unknown_control,-111.893263,33.342137,"<Point><coordinates>-111.893263,33.342137</coordinates></Point>"
155,,12711,960,0,0,unknown_control,-111.893493,33.342134,"<Point><coordinates>-111.893493,33.342134</coordinates></Point>"
149,,12712,961,0,0,unknown_control,-111.893134,33.337806,"<Point><coordinates>-111.893134,33.337806</coordinates></Point>"
148,,12713,962,0,0,unknown_control,-111.893464,33.337762,"<Point><coordinates>-111.893464,33.337762</coordinates></Point>"
294,,12714,963,0,0,unknown_control,-111.893161,33.332004,"<Point><coordinates>-111.893161,33.332004</coordinates></Point>"
293,,12715,964,0,0,unknown_control,-111.893459,33.33196,"<Point><coordinates>-111.893459,33.331960</coordinates></Point>"
289,,12716,965,0,0,unknown_control,-111.893343,33.327617,"<Point><coordinates>-111.893343,33.327617</coordinates></Point>"
286,,12717,966,0,0,unknown_control,-111.893716,33.327625,"<Point><coordinates>-111.893716,33.327625</coordinates></Point>"
288,,12718,967,0,0,unknown_control,-111.893477,33.32762,"<Point><coordinates>-111.893477,33.327620</coordinates></Point>"
287,,12719,968,0,0,unknown_control,-111.893605,33.327623,"<Point><coordinates>-111.893605,33.327623</coordinates></Point>"
282,,12720,969,0,0,unknown_control,-111.893573,33.324459,"<Point><coordinates>-111.893573,33.324459</coordinates></Point>"
280,,12721,970,0,0,unknown_control,-111.893713,33.324489,"<Point><coordinates>-111.893713,33.324489</coordinates></Point>"
369,,12722,971,0,0,unknown_control,-111.894325,33.315598,"<Point><coordinates>-111.894325,33.315598</coordinates></Point>"
368,,12723,972,0,0,unknown_control,-111.894449,33.315582,"<Point><coordinates>-111.894449,33.315582</coordinates></Point>"
